Image Name,X,Y,Grayscale,Prediction,FinalPred,L,A,B
1610.png,168,100,0.4300392270088196,Brown,M,46.5967,4.427,17.1248
1610.png,160,96,0.3415019810199738,Brown,M,37.4749,7.8624,15.8764
1610.png,162,112,0.1659470498561859,Brown,S,17.6418,7.4066,10.1514
166.png,133,67,0.3218039274215698,Brown,M,35.8271,12.5871,21.1077
166.png,123,71,0.3268415927886963,Brown,M,36.3848,13.097,20.6649
166.png,123,83,0.429755687713623,Brown,M,46.58,8.2969,11.2294
166.png,119,98,0.2986027300357819,Brown,M,33.0995,8.7467,21.5658
166.png,121,110,0.2308411747217178,Brown,S,25.6826,14.6477,9.5681
166.png,108,125,0.5157486796379089,Blue,N,55.0666,6.9714,-15.1941
166.png,154,150,0.5389427542686462,Blue,N,57.3372,7.8494,-11.677
166.png,179,169,0.4943756759166718,Brown,W,53.3336,8.9979,19.7084
166.png,147,42,0.6865627765655518,Blue,N,71.6243,11.097,-16.2147
1700.png,34,239,0.1774737238883972,Brown,S,18.8373,7.0757,4.1873
1700.png,32,180,0.3774211704730988,Brown,M,41.0625,7.9456,6.8271
1700.png,44,221,0.5195580720901489,Brown,W,55.3966,7.0395,-5.3473
1700.png,77,175,0.3136125504970551,Brown,M,34.1438,5.7223,4.1078
1700.png,77,196,0.5195062756538391,Brown,W,55.3916,4.1993,3.9399
1700.png,88,221,0.3595851063728333,Brown,M,39.0135,5.2545,0.6262
1700.png,106,207,0.4542596042156219,Brown,M,48.9625,12.0693,-9.179
1700.png,150,229,0.2152004092931747,Brown,S,23.5979,10.486,10.4787
1700.png,157,255,0.2625270485877991,Brown,S,28.9231,10.2044,11.4498
1700.png,132,180,0.6196666359901428,Blue,N,65.1852,5.4643,-12.8028
1700.png,88,255,0.40485018491745,Brown,M,43.9502,5.6754,12.7978
1700.png,106,247,0.3494572639465332,Brown,M,38.0028,5.8429,4.7598
1700.png,60,265,0.4688007831573486,Brown,W,50.3394,6.5671,1.1708
1700.png,21,294,0.510033369064331,Brown,W,54.4365,6.0914,-3.8939
1700.png,46,311,0.4863568544387817,Blue,N,52.0608,-0.792,-6.4413
1700.png,69,346,0.290596067905426,Brown,M,31.7752,8.1368,6.4485
1700.png,99,308,0.412269800901413,Brown,M,44.4982,4.1293,-0.4103
1700.png,132,294,0.6315800547599792,Brown,W,66.29,3.4515,1.8162
1700.png,141,281,0.6121368408203125,Blue,N,64.4482,1.8135,-10.6001
1700.png,232,286,0.4734156727790833,Brown,W,50.7313,2.087,-5.4548
171.png,191,1,0.3837694227695465,Blue,N,41.588,7.192,-11.5302
171.png,198,13,0.5024945139884949,Brown,W,54.1563,7.2291,23.1042
171.png,165,14,0.3126376569271088,Blue,N,34.127,10.1792,-16.8756
171.png,144,14,0.3045808076858521,Blue,N,33.1256,-1.2144,-7.7804
171.png,152,17,0.4006392359733582,Blue,N,43.4121,6.9746,-16.6469
171.png,150,23,0.4270337224006653,Blue,N,46.2825,8.092,-22.9848
171.png,154,43,0.3079274594783783,Blue,N,33.7521,11.3395,-22.5054
171.png,158,46,0.4258125424385071,Blue,N,46.0272,9.4212,-16.7664
171.png,180,61,0.4835874438285828,Blue,N,51.95,7.9522,-20.6135
171.png,171,78,0.5137686133384705,Blue,N,54.9234,10.0726,-17.6998
171.png,169,96,0.374586284160614,Blue,N,40.8982,13.1204,-24.1702
171.png,125,61,0.4917133152484894,Blue,N,52.7734,8.1658,-21.0811
171.png,111,65,0.5035881996154785,Brown,W,53.8989,11.385,-11.0781
171.png,127,38,0.7246929407119751,Blue,N,75.1382,6.6753,-13.0847
171.png,93,29,0.3498886227607727,Brown,M,38.4292,6.2293,20.796
171.png,81,24,0.3425882458686829,Brown,M,37.7286,8.6216,19.3114
171.png,78,34,0.2800882458686829,Brown,M,31.2677,11.7057,21.0694
171.png,89,42,0.2393415570259094,Brown,S,26.0856,1.8832,16.9238
171.png,67,61,0.5579988360404968,Brown,W,59.4783,9.0258,14.0847
171.png,56,24,0.2331344932317734,Brown,S,25.5468,7.2907,14.4344
171.png,35,15,0.316230982542038,Blue,N,34.6201,13.7923,-17.3133
171.png,28,34,0.4204466640949249,Blue,N,45.5316,12.3736,-16.8933
171.png,5,46,0.1786352843046188,Brown,S,18.8202,3.1328,4.7691
171.png,13,55,0.4240941405296326,Brown,M,45.7273,5.0974,-7.6379
171.png,8,60,0.4274043142795563,Brown,M,46.7307,7.6933,26.7409
171.png,0,74,0.2524062693119049,Brown,S,28.0393,13.398,11.5865
171.png,2,88,0.4642007648944855,Brown,W,50.1352,11.7445,6.338
171.png,13,85,0.2723878622055054,Brown,M,29.7582,4.6971,12.4808
171.png,22,71,0.5459216237068176,Brown,W,58.3864,8.9504,18.2369
171.png,35,105,0.2361999899148941,Brown,S,25.9743,8.9837,13.7768
171.png,30,115,0.3820717632770538,Brown,M,41.8962,8.4987,20.2176
171.png,25,119,0.2306423634290695,Brown,S,25.1499,3.7013,16.3612
171.png,30,126,0.3540325462818146,Brown,M,39.1124,10.6034,21.2665
171.png,33,133,0.4499945342540741,Brown,M,49.4536,15.1578,26.6494
171.png,55,95,0.4524756968021393,Blue,N,48.7193,5.2434,-15.6335
171.png,59,89,0.5983929634094238,Blue,N,63.0959,0.3147,-7.0152
171.png,61,127,0.3011031448841095,Blue,N,32.8889,11.6681,-14.3441
171.png,22,140,0.4772309958934784,Brown,W,51.8561,8.8386,27.9629
171.png,19,124,0.2691490352153778,Brown,M,30.21,14.283,19.126
171.png,22,130,0.200705498456955,Brown,S,21.5975,6.7051,6.8266
171.png,10,129,0.3537184298038483,Brown,M,39.3741,18.2545,12.6829
171.png,1,138,0.2261011600494385,Brown,S,25.04,14.1913,7.2829
171.png,11,161,0.4782447218894958,Brown,W,51.436,0.8388,19.1374
171.png,16,157,0.4708094000816345,Brown,W,51.1384,7.5576,27.5209
171.png,26,160,0.3049858808517456,Brown,M,34.1725,16.0901,17.1056
171.png,36,165,0.3374395966529846,Brown,M,36.6834,5.9572,1.5449
171.png,32,170,0.3190964758396149,Brown,M,35.0829,6.6066,18.0613
171.png,41,178,0.4688611924648285,Brown,W,50.2738,2.875,0.4062
171.png,2,171,0.5796839594841003,Brown,W,61.354,4.452,8.1353
171.png,14,181,0.6645219922065735,Brown,W,69.5437,5.3373,10.0313
171.png,18,192,0.5776674747467041,Blue,N,61.208,8.9446,-18.8944
171.png,28,199,0.1976478397846222,Brown,S,21.1498,2.6601,10.1603
171.png,55,197,0.4328372478485107,Blue,N,46.7743,9.4431,-18.6026
171.png,123,171,0.4476752877235413,Blue,N,48.2561,8.6294,-16.9
171.png,131,162,0.6568882465362549,Blue,N,68.7031,3.6471,-7.4556
171.png,148,147,0.3297972679138184,Blue,N,36.2425,13.4446,-26.6435
171.png,161,153,0.3675317764282227,Blue,N,40.045,12.1498,-18.7852
171.png,162,158,0.4129239320755005,Blue,N,44.7515,11.1683,-18.7347
171.png,161,176,0.4003564715385437,Blue,N,43.3726,6.7205,-16.1043
171.png,169,192,0.4193980395793915,Blue,N,45.4581,11.1284,-21.2425
171.png,179,188,0.4943996071815491,Brown,W,52.859,4.7363,-6.9025
171.png,197,175,0.2218227535486221,Blue,N,24.3689,16.8482,-19.9287
171.png,18,103,0.5930706262588501,Brown,W,62.747,4.9831,13.5917
171.png,19,110,0.6106921434402466,Brown,W,64.5171,2.01,21.1032
171.png,12,110,0.5074796080589294,Brown,W,54.85,9.8858,25.8447
1725.png,256,267,0.4549905955791473,Blue,N,48.9946,6.6536,-16.9705
1730.png,204,118,0.4045388102531433,Blue,N,43.7266,3.8806,-10.729
1737.png,58,182,0.6438298225402832,Blue,N,67.5205,0.5665,-12.1093
1737.png,72,189,0.5925219655036926,Blue,N,62.533,-0.5844,-6.7473
1737.png,150,253,0.6690031290054321,Blue,N,69.8941,2.9484,-12.3434
1742.png,291,172,0.2595211565494537,Brown,S,28.3165,8.5587,3.9731
1742.png,320,218,0.4764294326305389,Brown,W,51.0314,0.5619,3.2722
1742.png,348,151,0.2628580331802368,Blue,N,28.5736,-5.1771,-3.7871
177.png,2,43,0.1825192272663116,Brown,S,19.3947,5.3723,6.353
177.png,6,28,0.2378070503473282,Brown,S,26.5726,10.6673,22.2343
177.png,15,11,0.4437168538570404,Blue,N,47.7504,5.3555,-9.3549
177.png,6,4,0.1609690189361572,Brown,S,16.81,6.7877,1.8844
188.png,61,14,0.1288384348154068,Brown,S,12.6822,2.1473,-1.5165
188.png,112,34,0.200706273317337,Brown,S,21.5953,2.285,14.102
188.png,123,17,0.2285643070936203,Brown,S,25.5922,13.8467,16.6649
188.png,138,29,0.2572953104972839,Brown,S,28.2438,14.3874,-6.59
188.png,138,36,0.392323911190033,Brown,M,43.5446,17.8344,19.2019
188.png,149,40,0.1008368656039238,Brown,S,9.1323,2.0086,-2.4373
188.png,155,46,0.3659015893936157,Brown,M,39.971,10.1548,7.7522
188.png,164,36,0.1360407918691635,Brown,S,13.7671,6.0941,3.1109
188.png,163,14,0.3072725534439087,Brown,M,33.4422,8.1595,-10.3419
188.png,179,25,0.12117999792099,Brown,S,12.0789,9.1632,0.6641
188.png,197,57,0.1492200046777725,Brown,S,15.302,2.0358,7.3959
188.png,198,42,0.1463541239500046,Brown,S,15.2402,7.5354,8.1663
188.png,95,5,0.115799218416214,Brown,S,11.8601,12.968,3.4047
188.png,183,7,0.1565580368041992,Brown,S,16.1335,-3.0514,7.7463
188.png,169,2,0.5136274695396423,Brown,W,54.8114,5.3178,1.929
188.png,196,11,0.3441290259361267,Brown,M,37.4629,7.2487,3.3626
188.png,151,18,0.4660031497478485,Brown,W,50.0392,5.0549,3.0745
188.png,167,49,0.2679674625396729,Brown,M,29.1366,6.8465,1.2106
1918.png,138,105,0.2830584347248077,Brown,M,30.8632,6.2113,6.3614
1918.png,137,96,0.5979980230331421,Brown,W,63.0367,0.5306,3.1362
1918.png,134,87,0.5901243090629578,Brown,W,62.2983,4.4198,0.3993
1918.png,126,81,0.8704901933670044,Brown,W,88.4959,4.7926,1.7117
1918.png,137,71,0.4574395716190338,Brown,M,49.1,-0.5491,-0.8212
1918.png,126,55,0.9028097987174988,Brown,W,91.378,-3.4418,4.2648
1918.png,114,56,0.6552380323410034,Brown,W,68.5545,-5.4145,2.7796
1918.png,106,59,0.7228913903236389,Brown,W,74.9688,8.0238,-4.5284
1918.png,93,67,0.731584370136261,Brown,W,75.7359,0.3485,5.8063
1918.png,97,56,0.6633411645889282,Brown,W,69.3065,-3.423,1.705
1918.png,84,56,0.6145639419555664,Brown,W,64.6854,-6.9448,10.5022
1918.png,76,57,0.5565345287322998,Brown,W,59.0069,3.5372,-0.5381
1918.png,70,55,0.7100121974945068,Brown,W,73.7249,-0.6935,7.7524
1918.png,50,48,0.783718466758728,Brown,W,80.5555,-0.7319,4.2308
1918.png,126,91,0.6459121704101562,Brown,W,67.646,3.2879,-2.3387
1918.png,125,99,0.8067129254341125,Brown,W,82.6841,-4.7331,7.8404
1918.png,8,38,0.5895894765853882,Brown,W,62.2246,0.1684,4.1993
1918.png,32,44,0.7187098264694214,Brown,W,74.5508,6.0718,-3.5449
1918.png,41,45,0.6196149587631226,Brown,W,65.1222,2.2766,-3.9111
2005.png,46,21,0.3059858977794647,Blue,N,33.4578,7.9599,-19.8584
2005.png,47,4,0.4328082203865051,Blue,N,46.6221,3.8384,-8.7044
2005.png,53,1,0.2282231450080872,Brown,S,24.7052,9.5773,-6.1328
2005.png,57,5,0.2347051054239273,Brown,S,25.3414,6.8169,-6.542
2005.png,58,24,0.1924239248037338,Brown,S,20.422,5.2695,-5.9871
2005.png,66,17,0.2594415843486786,Blue,N,28.0805,-0.9938,-4.4685
2005.png,69,8,0.332118421792984,Brown,M,36.1889,9.8041,-4.1849
2005.png,73,1,0.3843356966972351,Brown,M,41.5775,2.7828,-6.0796
2005.png,85,6,0.4094407558441162,Brown,M,44.352,11.2775,-7.8178
2005.png,83,15,0.3584831357002258,Brown,M,38.9684,9.5496,-7.478
2005.png,74,20,0.3950070738792419,Blue,N,42.6922,0.2221,-5.0402
2005.png,82,50,0.2717404067516327,Blue,N,29.6192,9.304,-15.6478
2005.png,87,53,0.3530894219875336,Blue,N,38.6506,9.2288,-24.7188
2005.png,91,60,0.339292973279953,Blue,N,36.9907,8.1761,-18.0607
2005.png,97,58,0.2746651172637939,Blue,N,30.4297,13.2918,-29.6897
2005.png,87,68,0.2019337266683578,Brown,S,21.5526,6.0714,-5.6104
2005.png,89,82,0.2157090157270432,Brown,S,23.0836,-2.1776,0.6566
2005.png,81,82,0.268667072057724,Blue,N,29.3232,10.156,-17.3978
2005.png,67,80,0.4341607689857483,Blue,N,46.961,13.232,-17.0558
2005.png,67,69,0.1939576417207718,Blue,N,20.8687,5.1438,-17.6087
2005.png,67,59,0.2002513706684113,Brown,S,21.5064,10.2509,-11.0916
2005.png,54,56,0.2245748937129974,Blue,N,25.133,22.4258,-22.5974
2005.png,75,57,0.1834184378385544,Brown,S,19.7735,14.339,-13.7596
2005.png,76,67,0.2915792465209961,Brown,M,31.6633,5.5457,-6.0585
2005.png,32,191,0.2340137213468552,Blue,N,25.5655,8.313,-21.4268
2005.png,38,191,0.2407713830471039,Blue,N,26.2874,3.0693,-17.7187
2005.png,25,182,0.3319792151451111,Brown,M,36.0209,0.0114,-4.6118
2005.png,25,197,0.3137466609477997,Blue,N,34.162,7.9933,-13.0479
2005.png,8,193,0.2919427454471588,Blue,N,32.2222,16.0917,-26.7787
2005.png,13,184,0.3936145305633545,Blue,N,42.6506,6.9394,-14.7876
2005.png,10,173,0.2476368695497513,Blue,N,27.3121,16.8375,-23.7526
2005.png,35,169,0.2874266505241394,Blue,N,31.3442,9.194,-15.5202
2005.png,37,160,0.2470352947711945,Brown,S,26.7487,7.2404,-7.6968
2005.png,76,195,0.2100368589162827,Brown,S,22.5683,8.4342,-6.7395
2005.png,89,194,0.504870593547821,Blue,N,53.9584,1.4932,-11.7312
2089.png,197,70,0.3171396255493164,Blue,N,34.6791,11.1428,-19.7804
2089.png,189,69,0.2450858801603317,Brown,S,26.5039,6.1989,-7.4278
2089.png,173,65,0.1965458691120148,Brown,S,21.0068,6.7616,1.1462
2089.png,180,44,0.2297854870557785,Brown,S,25.1475,9.6633,8.6588
2089.png,189,38,0.2855741381645203,Brown,M,31.1458,3.2186,11.8434
2089.png,199,36,0.1824658811092377,Brown,S,19.7451,12.1824,2.8539
2146.png,79,140,0.3190819919109344,Blue,N,34.7925,9.2533,-15.8446
2146.png,101,109,0.2739568948745728,Blue,N,30.1228,15.4055,-21.2211
2146.png,131,64,0.0909384340047836,Brown,S,8.3055,10.2966,-2.0181
2146.png,151,76,0.2286764830350876,Brown,S,25.023,11.2407,4.4919
2146.png,158,120,0.0813980400562286,Brown,S,7.4856,14.1544,-5.5298
2146.png,144,136,0.3280796110630035,Blue,N,35.658,3.1071,-10.7996
2146.png,189,141,0.1860451102256775,Brown,S,20.4392,12.195,12.1573
2146.png,198,146,0.359332948923111,Brown,M,38.9412,0.8261,4.1693
2146.png,113,190,0.4090925455093384,Blue,N,44.431,8.8487,-22.8896
2146.png,101,170,0.3898854851722717,Blue,N,42.278,9.9782,-11.0336
2146.png,85,184,0.2264603972434998,Blue,N,24.9213,12.0365,-26.3467
2146.png,87,198,0.2286541014909744,Blue,N,25.5811,20.1785,-32.3385
220.png,38,115,0.2510094046592712,Blue,N,27.1945,5.8876,-10.9945
220.png,142,120,0.2219729423522949,Brown,S,24.1002,5.3253,11.707
220.png,179,125,0.1240309849381447,Brown,S,12.1513,3.6662,2.1327
220.png,170,132,0.2832211852073669,Brown,M,31.3349,10.7576,14.8698
220.png,187,132,0.1598301976919174,Brown,S,16.767,8.4278,1.856
220.png,198,163,0.1328317672014236,Brown,S,14.3865,15.8174,6.4599
220.png,146,189,0.2291525602340698,Brown,S,25.4565,11.8868,15.7616
220.png,146,199,0.3561607599258423,Brown,M,38.8542,11.7211,-1.9879
2208.png,92,180,0.204128235578537,Brown,S,21.9332,9.2822,-4.9701
2208.png,99,191,0.2682486474514008,Brown,M,29.5485,16.709,-13.0485
2208.png,127,194,0.3562133312225342,Brown,M,38.7577,10.1008,-5.293
2208.png,122,162,0.1912098079919815,Brown,S,20.5358,10.6886,-2.9486
2208.png,146,159,0.3376250863075256,Brown,M,36.9163,7.8001,10.1068
2208.png,168,119,0.2683466970920563,Blue,N,29.2936,11.4254,-15.4809
2208.png,180,83,0.2055498063564301,Brown,S,22.0367,7.9891,-5.5185
2208.png,156,91,0.2459035366773605,Brown,S,26.7718,11.4473,-12.2305
2208.png,147,86,0.444847047328949,Blue,N,48.0101,11.0874,-17.8443
2208.png,139,94,0.1458709686994553,Brown,S,14.8843,4.9555,1.1208
2208.png,125,97,0.182586669921875,Brown,S,19.2416,3.3907,0.5171
2208.png,127,89,0.3969792127609253,Blue,N,42.9041,-0.7473,-4.7347
2208.png,130,106,0.218944326043129,Brown,S,23.6002,5.8736,3.6169
2208.png,89,121,0.211896076798439,Brown,S,23.1213,13.1658,-1.7109
2208.png,102,100,0.1265309751033783,Brown,S,12.536,5.1569,2.7346
2208.png,99,92,0.1702258884906769,Brown,S,17.9145,7.7465,-1.3982
2208.png,95,98,0.1817384362220764,Brown,S,19.1458,2.7586,2.4528
2208.png,96,87,0.1600525379180908,Brown,S,17.1818,13.0648,2.582
2208.png,87,64,0.2206415683031082,Brown,S,23.7361,2.2593,7.1058
2208.png,99,55,0.1642796099185944,Brown,S,17.4885,10.9563,2.2782
2208.png,105,43,0.2748352885246277,Brown,M,30.325,8.4494,16.5662
2208.png,101,21,0.1999843120574951,Brown,S,21.2996,4.9886,-5.3313
2208.png,108,69,0.1623223572969437,Brown,S,17.3014,12.1687,-0.1092
2208.png,122,63,0.1659839153289795,Brown,S,17.5681,9.7026,0.9504
2208.png,115,47,0.2301286160945892,Brown,S,24.9201,5.3968,6.8859
2208.png,122,49,0.5151768922805786,Brown,W,54.917,-0.5954,-3.8701
2208.png,118,21,0.1991588324308395,Brown,S,21.1589,2.0601,-2.8473
2208.png,129,23,0.1598301976919174,Brown,S,16.767,8.4278,1.856
2208.png,137,15,0.2024388313293457,Brown,S,21.7989,10.6021,-5.8392
2208.png,145,4,0.2749615907669067,Brown,M,30.029,10.9447,-3.9131
2208.png,160,8,0.1894984394311905,Brown,S,20.3646,9.423,3.0153
2208.png,159,22,0.2943847179412842,Brown,M,31.9599,4.9075,-5.6154
2208.png,168,19,0.2293839305639267,Brown,S,24.8952,11.1884,-12.5169
2208.png,178,24,0.3013639152050018,Brown,M,32.8139,8.875,-8.741
2208.png,180,32,0.1937623471021652,Brown,S,20.7685,10.2399,-6.0596
2208.png,172,34,0.1946411728858948,Brown,S,20.7092,6.2895,-4.8387
2208.png,175,45,0.27127805352211,Brown,M,29.6893,10.7055,1.4623
2208.png,152,36,0.2077756822109222,Brown,S,22.2146,1.7123,5.5613
2208.png,145,33,0.190184697508812,Brown,S,20.0991,1.1177,-0.3251
2208.png,136,38,0.2094415724277496,Brown,S,22.5024,7.5058,-1.3958
2208.png,139,50,0.2105725556612015,Brown,S,22.6447,8.3629,-3.8958
2208.png,140,61,0.2150745093822479,Brown,S,23.1726,9.058,-7.1551
2208.png,148,52,0.2064058780670166,Brown,S,22.0787,6.2321,-4.8002
2208.png,152,57,0.3010811805725098,Brown,M,32.7765,8.6442,-8.1605
2208.png,159,64,0.230552539229393,Blue,N,25.0424,10.6435,-16.2874
2208.png,169,66,0.2207388132810593,Brown,S,23.6559,0.9443,-2.4885
223.png,5,119,0.099140390753746,Brown,S,8.9087,0.5012,1.7515
223.png,6,135,0.1093854904174805,Brown,S,10.7391,9.255,5.3837
223.png,16,130,0.1016403883695602,Brown,S,9.2642,2.0238,2.3087
223.png,34,142,0.1145062744617462,Brown,S,10.9485,2.5929,4.0418
223.png,27,158,0.1225341260433197,Brown,S,12.4688,9.962,6.4343
223.png,22,149,0.0929035320878028,Brown,S,8.367,6.4722,3.1948
223.png,40,154,0.1138725504279137,Brown,S,11.2818,9.5218,3.9532
223.png,45,171,0.1665431261062622,Brown,S,17.5404,3.0807,11.9429
223.png,47,157,0.1270439177751541,Brown,S,12.8238,7.8513,5.4246
223.png,59,166,0.1004788279533386,Brown,S,9.2886,6.2607,1.6785
223.png,58,182,0.095723919570446,Brown,S,8.6451,5.7894,1.4687
223.png,71,197,0.0949133336544036,Brown,S,8.4107,2.783,1.7941
2284.png,11,24,0.1456478387117386,Brown,S,14.8374,5.7738,-6.8672
2325.png,60,75,0.3074878454208374,Brown,M,33.5115,9.5394,-5.7325
2357.png,23,35,0.4073294103145599,Blue,N,43.9929,2.9277,-8.5077
2357.png,14,53,0.4220843017101288,Blue,N,45.5595,7.7256,-6.6384
2357.png,23,67,0.2848890423774719,Blue,N,31.0637,9.6745,-14.6669
2357.png,23,82,0.3182713687419891,Blue,N,34.6771,6.95,-15.4262
2357.png,13,74,0.4067474603652954,Blue,N,44.124,11.8943,-18.497
2357.png,23,96,0.4355070292949677,Blue,N,47.1608,15.2584,-14.9114
2357.png,18,90,0.5073164701461792,Blue,N,54.3643,13.0961,-20.8579
2357.png,51,97,0.3282494246959686,Blue,N,35.7079,8.2928,-7.48
2357.png,62,85,0.5041333436965942,Brown,W,53.8298,0.4179,6.2299
2357.png,74,44,0.2664208114147186,Blue,N,28.8681,3.111,-7.7896
2357.png,74,23,0.3543619513511658,Brown,M,38.4251,3.673,-7.1612
2357.png,72,4,0.4585462808609009,Blue,N,49.3963,11.583,-16.2721
236.png,17,115,0.3888219594955444,Blue,N,42.1476,8.131,-13.7169
236.png,4,120,0.4343556463718414,Brown,M,46.8033,2.8382,6.0201
2388.png,20,102,0.3859180510044098,Brown,M,42.6405,12.7986,23.1572
2388.png,11,107,0.3048686385154724,Brown,M,33.3514,7.2514,9.3624
2388.png,23,116,0.4264074563980103,Brown,M,46.1956,6.587,12.4333
2388.png,29,114,0.2360941171646118,Brown,S,26.7427,17.7068,14.4784
2388.png,32,107,0.2631074488162994,Brown,S,28.9164,10.4536,8.1844
2388.png,48,108,0.2202835381031036,Brown,S,23.9472,6.6053,10.8632
2388.png,51,118,0.2801933586597443,Brown,M,30.7523,6.8712,13.9392
2388.png,39,121,0.3239564895629883,Brown,M,35.294,2.6123,11.4065
2388.png,55,125,0.2922925353050232,Brown,M,31.9418,9.1576,2.84
2388.png,65,122,0.4139494001865387,Brown,M,45.4074,12.6105,19.8465
2388.png,60,107,0.4054156839847565,Brown,M,43.9957,5.9709,11.6602
2388.png,57,132,0.6234008073806763,Brown,W,65.5914,8.9602,-0.8189
2388.png,70,128,0.3521654903888702,Brown,M,38.5298,7.1461,14.2622
2388.png,65,144,0.3727415800094604,Brown,M,40.3987,3.6729,3.9014
2388.png,80,119,0.3241560757160187,Brown,M,35.5674,9.0877,11.3348
2388.png,77,109,0.2975078225135803,Brown,M,32.9408,13.9264,8.9374
2388.png,65,103,0.4636141061782837,Brown,W,50.1075,5.4749,19.7284
2388.png,88,107,0.2491184324026108,Brown,S,27.2591,7.1943,11.6089
2388.png,91,99,0.3010870516300201,Brown,M,33.5976,14.066,17.492
2388.png,94,105,0.4081608057022095,Brown,M,44.4516,9.4192,13.0079
2388.png,95,116,0.3383007943630219,Brown,M,37.7389,14.9108,20.7485
2388.png,106,116,0.2253062725067139,Brown,S,24.5997,7.2633,12.4629
2388.png,109,125,0.2687035501003265,Brown,M,29.5325,9.2083,10.9937
2388.png,117,130,0.3825988471508026,Brown,M,42.145,14.6947,14.0959
2388.png,127,131,0.2214450985193253,Brown,S,23.9306,2.7244,11.3967
2388.png,120,138,0.272134929895401,Brown,M,29.6476,4.5235,9.0926
2388.png,131,153,0.4115545451641083,Brown,M,44.6929,7.0893,12.6914
2388.png,144,146,0.390234500169754,Brown,M,42.6117,10.3985,11.5985
2388.png,140,153,0.4222329258918762,Brown,M,45.7038,6.52,9.3121
2388.png,146,156,0.3242156803607941,Brown,M,35.4163,9.2334,3.5235
2388.png,142,160,0.4924255013465881,Brown,W,53.126,11.8638,13.666
2388.png,144,167,0.4397498071193695,Brown,M,47.4044,9.1763,-10.4249
2388.png,144,178,0.3973572552204132,Brown,M,43.0222,3.9826,7.1577
2388.png,142,188,0.2342952787876129,Brown,S,25.523,7.7298,7.8174
2388.png,167,172,0.2913855016231537,Brown,M,32.0324,4.5706,19.3856
2388.png,183,166,0.4149482250213623,Brown,M,44.9556,4.7689,12.4084
2388.png,183,180,0.4051094055175781,Brown,M,44.0977,11.9882,5.2543
240.png,46,42,0.5549643039703369,Blue,N,58.9327,6.8504,-15.0064
240.png,29,25,0.3986294269561768,Blue,N,43.2075,9.4162,-15.7133
240.png,33,35,0.7156451344490051,Blue,N,74.2341,0.508,3.0309
240.png,21,40,0.5082031488418579,Blue,N,54.3502,7.6046,-17.4619
240.png,30,65,0.5034254789352417,Blue,N,53.8914,9.107,-18.1534
240.png,5,53,0.4495721459388733,Blue,N,48.4529,10.7052,-14.1742
240.png,4,115,0.2913482487201691,Blue,N,31.773,9.1673,-15.4896
240.png,5,119,0.4541729390621185,Blue,N,48.8655,1.8165,-12.4789
240.png,51,10,0.4762282073497772,Blue,N,51.041,3.9826,-9.102
240.png,171,6,0.5944039225578308,Blue,N,62.6836,1.3407,-2.4997
240.png,182,7,0.4703792035579681,Blue,N,50.5145,5.9629,-14.621
240.png,192,3,0.3815741240978241,Blue,N,41.4702,9.4753,-18.4281
240.png,165,129,0.5884121656417847,Blue,N,62.1781,7.3863,-0.867
240.png,147,172,0.4204843044281006,Blue,N,45.5176,10.8762,-18.1433
240.png,35,72,0.5168122053146362,Blue,N,55.1647,8.7063,-12.6828
240.png,40,93,0.4584647119045258,Blue,N,49.2887,7.7343,-3.3735
240.png,48,96,0.563550591468811,Blue,N,59.7819,9.8847,-10.7735
240.png,113,2,0.5582231283187866,Blue,N,59.2043,6.7848,-5.9493
240.png,187,163,0.4459631145000458,Blue,N,48.1383,11.6654,-18.2324
240.png,147,149,0.5910470485687256,Blue,N,62.4037,6.1685,-9.681
2418.png,57,15,0.2127231359481812,Brown,S,23.0771,6.8138,10.3054
2418.png,66,31,0.1916788369417191,Brown,S,20.8453,8.6256,13.2788
2418.png,71,24,0.1636615693569183,Brown,S,17.7436,12.9134,7.6599
2418.png,73,34,0.1454831510782242,Brown,S,15.3295,9.4735,9.7697
2418.png,77,48,0.1628737300634384,Brown,S,17.2497,7.8715,8.2136
2418.png,86,54,0.1441745012998581,Brown,S,14.7,3.7888,5.1466
2418.png,71,76,0.2801933586597443,Brown,M,30.7523,6.8712,13.9392
2418.png,55,87,0.2359321415424347,Brown,S,25.8867,8.7601,12.3374
2418.png,63,105,0.195951372385025,Brown,S,21.0223,1.8063,13.9681
2418.png,69,95,0.3491007685661316,Brown,M,38.196,1.5563,21.5282
2418.png,73,104,0.1480356901884079,Brown,S,15.4594,8.4864,6.3661
2418.png,89,97,0.1858603954315186,Brown,S,19.8543,5.0454,9.7564
2418.png,96,91,0.2124176472425461,Brown,S,23.1723,8.918,10.4996
2418.png,81,83,0.2922399938106537,Brown,M,32.1154,11.1371,6.3733
2418.png,111,87,0.2013882398605347,Brown,S,22.691,16.3481,14.0842
2418.png,105,64,0.1663207709789276,Brown,S,17.3819,-1.8915,11.5815
2418.png,112,56,0.167383536696434,Brown,S,17.6432,5.8122,7.3204
2418.png,116,42,0.4074246883392334,Brown,M,44.1152,7.2438,3.9565
2418.png,124,45,0.180257260799408,Brown,S,19.2018,4.1456,11.5437
2418.png,127,36,0.2411850988864899,Brown,S,26.8569,11.9907,17.0314
2418.png,132,9,0.4241517782211304,Brown,M,46.0547,11.5546,6.3138
2418.png,119,12,0.3618690073490143,Brown,M,39.3272,9.6553,-10.0381
